text,label_A,label_B,label_C,type,label
USER Wow thank you for appreciating my worksmiling_face_with_open_mouth_&_cold_sweatsmiling_face_with_halo I thought no one really cares about it.smiling_face_with_open_mouth_&_cold_sweat,NOT,,,Not Offensive,0
Good Night &amp; Sweet dreams everyone! All my love and prayers to those who may need them tonight! loveeternal,NOT,,,Not Offensive,0
"I woke up unwilling ..... without wanting to live, I think sometimes it stops, I do not knowsleepy_face BuenosDiasATodos Bolivia",NOT,,,Not Offensive,0
I guess Netflix is now the best channel for a TV adaptation of the video game series Half Life.,NOT,,,Not Offensive,0
USER USER I am just thankful he is getting a long sentence.,NOT,,,Not Offensive,0
USER Me too I am rewatching it right now,NOT,,,Not Offensive,0
USER USER Afternoon la changing subject if I may did you make it to stage  of your new job application ???,NOT,,,Not Offensive,0
I am ready to go homeeee. I just clocked in an hour ago hot_face,NOT,,,Not Offensive,0
"If you are always racing to the next moment, what happens to the one you are in USER LIEthanksPBB Angelie Reposposa",NOT,,,Not Offensive,0
USER USER USER my husband texted it to me I think it is near his work,NOT,,,Not Offensive,0
"significant other THAT IS WHERE THE FERAL HOGS MEME CAME FROM. It was significant other funny without context, I was just waiting to find out on my own.",NOT,,,Not Offensive,0
"Calvin Harris Featuring Pharrell Williams, Katy Perry And Big Sean - Feels",NOT,,,Not Offensive,0
If AN is in Miami next year I will even be there helping build the stage.,NOT,,,Not Offensive,0
USER Tether is currently available in Omni ERC and Tron? Which ones do you support?,NOT,,,Not Offensive,0
USER Say it louder for the people in the back!,NOT,,,Not Offensive,0
"Strive to be the absolute best. Send more money, send more often, send more gifts. Be attentive, caring, respectful. findom efdp",NOT,,,Not Offensive,0
Oyyy hi there Kijung!! My son from the Unit! Hahahaha uwu smiling_face,NOT,,,Not Offensive,0
"Because I am not the person people fall in love with, I am not pretty, have a good personality, I do not even live I just exist.",NOT,,,Not Offensive,0
USER Any Dark Age spoilers as part of the tour? worried_face,NOT,,,Not Offensive,0
USER He was MVP before injury. Now that other guy will win again.,NOT,,,Not Offensive,0
USER USER USER Is it bad that it slightly annoys me that I should be swapped with Brian significant other Jess and I are in the middles face_with_tears_of_joyface_with_tears_of_joy,NOT,,,Not Offensive,0
USER I Have definitely got the struggle part down pack,NOT,,,Not Offensive,0
"you cannot be with a person you cannot trust, peace of mind is everything.",NOT,,,Not Offensive,0
Scott still manages to give me butterflies. I am seriously significant other blessed to have him,NOT,,,Not Offensive,0
Wow. Rest In Peace Toni Morrison,NOT,,,Not Offensive,0
Vanitas: All I ever wanted was a friend. To have someone who believed in me Xion: And now you have one. More than one.,NOT,,,Not Offensive,0
USER the edit makes it significant other much more confusing,NOT,,,Not Offensive,0
USER In games  or  but practice ,NOT,,,Not Offensive,0
USER it is seriously one of the best pieces of Touhou supplemental media it does significant other much good with the characters,NOT,,,Not Offensive,0
"Today, the student debt crisis reached $,,,,",NOT,,,Not Offensive,0
USER Hi I love you and proud of you,NOT,,,Not Offensive,0
USER I was waiting for itgrinning_facegrinning_facegrinning_face,NOT,,,Not Offensive,0
"What we think determines what happens to us, significant other if we want to change our lives, we need to stretch our minds. folded_hands",NOT,,,Not Offensive,0
"also, i am now accepting readings for every weekend of August starting the th and th. relieved_face",NOT,,,Not Offensive,0
"USER It is better to quit Congress and come in BJP ,indeed your bhua and Nani were in good side.",NOT,,,Not Offensive,0
as she shouldalso my sister told me to tell Taylor to listen to mikrokosmos and make it right and she said ok,NOT,,,Not Offensive,0
everyone the EK final episode is about to air in  hours loudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_face,NOT,,,Not Offensive,0
USER i am sure you will find something!! agency is not the Best but it is flexible and they usually aim for uni students,NOT,,,Not Offensive,0
"USER ""Thank you! Your donation has been increased to $. This change will be reflected in the next - business days.""",NOT,,,Not Offensive,0
"USER Twice, my wife has driven to Boston for dinner parties that were the next day.",NOT,,,Not Offensive,0
USER significant other where did you got the shoes you wore on the st episode?-,NOT,,,Not Offensive,0
Please feel free to ask me any questions you may have about Advanced if you have no luck on their website face_blowing_a_kiss,NOT,,,Not Offensive,0
Hey USER it would be awesome if you guys reacted to this on your YouTube channel! Love your videos.,NOT,,,Not Offensive,0
USER sometimes things can be hard to hear.but we need to hear them.,NOT,,,Not Offensive,0
USER I cannot wait to go see the Sonic film and give it / stars on letterbox'd,NOT,,,Not Offensive,0
USER We welcome you to the heat,NOT,,,Not Offensive,0
USER The vibe should be there when both of you meet in person,NOT,,,Not Offensive,0
USER Going to watch it Saturday significant other excited!!! purple_heartpurple_heartpurple_heart,NOT,,,Not Offensive,0
Charging battery to % on tariff :-&gt;: @ .p,NOT,,,Not Offensive,0
vmin making out sleepily at night after a long day until they fall asleep in each others arms that is it that is the tweet,NOT,,,Not Offensive,0
Fall is really one of the best seasons,NOT,,,Not Offensive,0
USER Good for you winking_face,NOT,,,Not Offensive,0
"USER Twitter sure makes me able to have friends (including you!Confusion, I barely made one with DA",NOT,,,Not Offensive,0
"USER it most likely will not, just depends on the earrings you put in but i have had mine pierced since i was a baby and i am fine",NOT,,,Not Offensive,0
USER I love that this has become the Zapruder film of wrestling in the last week,NOT,,,Not Offensive,0
"No matter how long the wait, God's timing is always best.",NOT,,,Not Offensive,0
"USER Unless I am wrong or it changed, they said they will get medical benefits. I am guessing they might be",NOT,,,Not Offensive,0
"USER Mandatory GD Twitter content, that.",NOT,,,Not Offensive,0
"USER Hello Taranjeet, thank you for ordering from us. Kindly allow us some tears in my eyes to look into this for you Happy  face  or  smiley ^Lahari",NOT,,,Not Offensive,0
"USER In the last  months I lost  kg, without any help. He is right, it is all about selfdiscipline.",NOT,,,Not Offensive,0
Mike makes the best playlist smiling_face_with_heart-eyes,NOT,,,Not Offensive,0
Younger guys think I am Gods gift to the earth significant other from now on might be living my best cougar life,NOT,,,Not Offensive,0
USER Can anyone join? I am in Cali laughing out loud,NOT,,,Not Offensive,0
Follow USER and retweet THIS TO GAIN + IN JUST  MINUTE,NOT,,,Not Offensive,0
Did I drive miles into the wilderness to take photographs only to a full memory card of pictures I have yet to upload or save?,NOT,,,Not Offensive,0
"Sometimes We Break Up With The People We Love, Not Because We Do not Love Them But The Way They Treat Usbroken_heart CoolMindSet",NOT,,,Not Offensive,0
"USER USER USER significant other genuine , significant other cute ... folded_hands that emotion of going to maike ... hugging_face",NOT,,,Not Offensive,0
USER jUst look at him and you will understand why-,NOT,,,Not Offensive,0
"Toni Morrison has transitioned from this plane, departing her physical body after  years of tears in my eyes with us on earth. Honor her today.",NOT,,,Not Offensive,0
USER Thank you!thumbs_up I am very happy with the choice of colors.face_savouring_delicious_foodbeating_heart,NOT,,,Not Offensive,0
If you see this you have too retweet and reply to vote for our babies two_hearts EXO-Ls Let us do ittwo_hearts!!! . BBMAsTopSocial EXO weareoneEXO,NOT,,,Not Offensive,0
USER School has already been in for the last  weeks for me,NOT,,,Not Offensive,0
USER USER Yessir. Best coach in the league. Lowry Gasol Siakam big ? Way better than the Celtics,NOT,,,Not Offensive,0
Jaemin got his st win with NCT DREAM and it was at The Show where Jeno MCs pleading_facepleading_facepleading_faceBOOMSTWIN,NOT,,,Not Offensive,0
significant other there are some really incredible Japanese games for PS that I am looking forward to playing now.,NOT,,,Not Offensive,0
The person in that pic visited that temple gave her the fruits.hope someone wil help her.,NOT,,,Not Offensive,0
"Martinelli, Saliba, Ceballos, Pepe, Coutinho, Upamecano, Tierney. If this is not excitement, i wonder what it is. grinning_face_with_smiling_eyes",NOT,,,Not Offensive,0
Trending Top With .K Tweets smiling_face_with_sunglasses Lot More to Come firecollision WeWantVerithanamUpdate,NOT,,,Not Offensive,0
. any of the locals restaurants around here (ri / ma clikkies: newport creamery and greggssmiling_face_with_heartsConfusion,NOT,,,Not Offensive,0
"Rest easy, Toni Morrison. You were the best of us.",NOT,,,Not Offensive,0
USER Thank you Chris it was very fun to make !,NOT,,,Not Offensive,0
Can we declare this the national day of Everyone Just Stop And Read Toni Morrison Together?,NOT,,,Not Offensive,0
USER USER Cards going backwards and Cubs moving forward due to there getting help at the trade deadline. Thanks MO!!,NOT,,,Not Offensive,0
Fudge I am thinking of you slightly_smiling_face,NOT,,,Not Offensive,0
USER USER Stock market is going to be in free fall tomorrow. TrumpsEconomyFail,NOT,,,Not Offensive,0
I am obsessed with Sam Smiths How Do You Sleep music video! Loving it!!!! hundred_points fire USER,NOT,,,Not Offensive,0
USER Cool! Which games you going to next week? I will be there the th and th!,NOT,,,Not Offensive,0
USER seen it but unable to buy...aand there is also Inside Xbox in the evening Wink  or  smirk,NOT,,,Not Offensive,0
The fruit of everything good in life begins with a challenge,NOT,,,Not Offensive,0
"USER To be fair, I doubt USER would let him anywhere near the Charlatans",NOT,,,Not Offensive,0
Were always here for you . No matter what. Kapit lang hanggang dulo . DearVivoree,NOT,,,Not Offensive,0
USER santa tell me is it really you asking ??,NOT,,,Not Offensive,0
USER USER USER be the first to lure them to the UK,NOT,,,Not Offensive,0
"USER USER Do not worry, this sort of thing on my stream is rare.",NOT,,,Not Offensive,0
Most productive Loksabha session since . Kudos to all the MPs! Hope this the new normal!,NOT,,,Not Offensive,0
USER USER USER We r not ashemd but we r surprised dat you compare you are slf with the pakis...thinking_facethinking_facethinking_face,NOT,,,Not Offensive,0
the true modern day heroes are those who make reviewers and then send it to everyone,NOT,,,Not Offensive,0
USER Or we could pray that USER gets the Locus,NOT,,,Not Offensive,0
Never be the same,NOT,,,Not Offensive,0
USER significant other many questions ! Do you have a pic of the finished thing ? Where can one buy it ? (Never heard of those Chinese LegoConfusion,NOT,,,Not Offensive,0
that took  second to find twitters GREAT at recommended accounts,NOT,,,Not Offensive,0
USER ? How many deadlines has Brexit missed? Do you actually think it will happen on October ? I do not,NOT,,,Not Offensive,0
USER YOU can remove last seen is not it somewhat similar to online ?,NOT,,,Not Offensive,0
USER TheBestDrive Racks the key word is morning,NOT,,,Not Offensive,0
USER USER USER USER USER He loves it,NOT,,,Not Offensive,0
"USER Waking up to Hobi's face is the best thing eveeeeer! Thank you for blessing my morning, I love you pleading_facetwo_hearts",NOT,,,Not Offensive,0
USER my window also gives me tears in my eyes to drink at the bar since since it goes past dinner tears in my eyes face_with_tears_of_joyrolling_on_the_floor_laughingface_with_tears_of_joy,NOT,,,Not Offensive,0
